89
89
89
89
90
90
90
92
92
92
42
93
93
93
93
100
240
73
74
858
343
1227
1227
1227
1227
1182
1182
1182
1184
1191
1211
1213
1183
1086
1086
1086
1086
1152
1152
1152
1152
1094
1094
1094
1094
1129
1080
1175
1175
1174
1245
1245
1245
1245
1261
1
1
1
1
18
