677
677
678
678
379
379
379
380
380
380
381
381
381
341
341
342
342
387
117
1227
1227
1227
1227
1203
1203
1182
1182
1121
1121
1152
1152
1152
1152
1142
1142
1142
1086
1086
1122
1122
1079
1141
1141
1129
1139
1097
1097
1173
1173
1174
1174
1088
6
6
6
6
6
6
20
20
