6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
1152
1152
1152
1152
1142
1142
1142
1142
1227
1227
1227
1227
1102
1102
1102
1102
678
678
678
678
1141
1141
1141
1141
1213
1213
1213
676
676
676
677
677
677
673
673
1123
1123
675
675
674
674
1182
1182
1159
1087
